P50x_pft1,ax_pft1,P50_gs_pft1,FDrought_pft1,Drought_Threshold_pft1,Vc_max25_pft1,LNCm_pft1,LMR_pft1,WD_pft1,LMA_pft1,Al2As_pft1,Amax_pft1,stem_Kl_pft1,stem_ks_pft1,bmort_pft1,mort_disturb_frac_pft1,comp_excln_pft1,P50x_pft2,ax_pft2,P50_gs_pft2,FDrought_pft2,Drought_Threshold_pft2,Vc_max25_pft2,LNCm_pft2,LMR_pft2,PFT_pft2,WD_pft2,LMA_pft2,Al2As_pft2,Amax_pft2,stem_Kl_pft2,stem_ks_pft2,bmort_pft2,mort_disturb_frac_pft2,comp_excln_pft2
-2.187671503,3.221255437,-0.9640513,1,0.17997927,60.67385098,0.024672761,0.005382609,0.552974611,86.28887841,1.013464446,7.851571907,0.000624257,6.326621826,0.159128309,0.009247047,0.452306897,-4.390184794,5.538399783,-3.57277033,0.316773413,0.038950373,42.32545626,0.034579731,0.007543914,2,0.48248516,38.75963474,1.010430709,5.276991063,1e-04,1.010430709,0.175694136,0.847128471,3.91416827
-1.774519476,4.154070084,-1.633238439,1,0.280786678,76.43115572,0.036121169,0.007880194,0.612379425,73.95374493,0.931597879,10.18682697,0.001785493,16.633617,0.147026079,0.89807525,3.566665145,-3.171599518,3.488483243,-2.058490955,0.060759254,0.189385103,46.82037226,0.03304922,0.007210018,2,0.453415752,84.63149093,1.394018017,5.892750825,1e-04,1.394018017,0.152310613,0.525749969,0.35336
-0.586019285,0.547007921,-1.881129059,1,0.023213588,66.61647104,0.038697726,0.008442296,0.540729518,71.5717968,1.334377672,8.719190127,0.001516863,20.24068453,0.046463311,0.580085532,3.359726038,-0.3,0.5,-1.468424461,0.416806009,0.167980783,35.5790101,0.016277984,0.003551205,2,0.514304778,44.5683206,0.981801488,4.371656044,0.000823755,8.087643117,0.109007677,0.278088702,0.668156868
-2.255293754,1.044673918,-0.230650251,1,0.326448739,62.34219526,0.032957654,0.007190042,0.560286436,48.11489785,0.659258335,8.093522686,0.000270917,1.786043698,0.194002753,0.937209143,1.206607529,-3.300418884,4.345619256,-1.563195023,0.223558294,0.180865138,73.8638368,0.035197009,0.007678579,2,0.439812634,58.26103565,1.134955381,9.798810475,0.000173619,1.970494119,0.109611602,0.388733959,1.663620602
-3.546146818,5.428188835,-3.434050784,1,0.102170282,17.33157578,0.016906008,0.003688215,0.623545227,57.60853123,0.723224276,2.041607528,0.000154892,1.120214299,0.158625703,0.829509093,0.529297194,-2.57410063,3.152998306,-1.991429355,0.628281213,0.304505895,50.25156548,0.036844368,0.008037967,2,0.466031349,59.61253933,1.302101437,6.369413405,0.000707259,9.209223888,0.166027077,0.986059226,1.450560134
-0.3,0.5,0.433969447,1,0.19304844,20.59147524,0.02523432,0.005505119,0.585730538,64.58939062,0.542730942,2.444721731,0.000321273,1.743650617,0.136918336,0.934858381,3.042293866,-1.797564176,1.799015434,-0.910051176,0.844610087,0.301081077,43.96908659,0.0316518,0.006905157,2,0.457383778,62.17728042,0.998494311,5.501001047,0.000102777,1.02622135,0.130286502,0.69989075,2.058332229
-1.983285705,3.620063747,-2.909511509,1,0.287382469,44.70223817,0.029461797,0.006427386,0.514700654,59.18396056,0.48698021,5.601351513,1e-04,0.48698021,0.164594535,0.958437453,1.853264463,-1.720569766,3.511638975,-0.071050306,0.160574808,0.29393338,42.37890984,0.025055532,0.005466115,2,0.43926349,47.86078404,0.611962646,5.284255222,0.000769525,4.709204807,0.14874025,0.850393253,2.238879706
-1.881126703,0.739725904,-1.531030967,1,0.147495689,25.88643439,0.023551879,0.005138078,0.590265524,62.08126593,1.401581061,3.111865091,1e-04,1.401581061,0.038450992,0.778906185,1.574930832,-3.241114071,2.139751576,-2.264456759,0.132347408,0.148626499,37.26703907,0.030613838,0.006678715,2,0.513403209,58.91314573,1.003072558,4.596026199,1e-04,1.003072558,0.077074493,0.635625502,2.067293544
-1.198494454,0.5,-1.533169493,1,0.049377284,21.87663129,0.027199996,0.005933951,0.56619652,65.0364319,1.090584695,2.605248312,0.000998847,10.89327048,0.090973483,0.723927981,3.131434961,-1.490664704,0.5,-1.834246679,0.171295315,0.284473877,63.88874562,0.036102996,0.00787623,2,0.454465301,39.70693807,0.991098094,8.318947969,0.001077394,10.67803209,0.116695948,0.859647983,0.731331811
-1.759599272,0.5,-1.776869865,1,0.031296595,53.58021903,0.025862602,0.005642185,0.563956432,74.80326514,1.100563945,6.837225462,0.00035128,3.866059538,0.188100199,0.141513106,0.420627333,-2.610670464,4.055871663,-0.796634012,0.625181866,0.111181027,39.62982867,0.021555352,0.004702516,2,0.47238625,74.14549542,1.018647896,4.912508427,0.000796252,8.111002584,0.163619715,0.604061562,0.574256356
-2.016338597,5.181973122,-1.721259996,1,0.015879251,56.29519295,0.036337704,0.007927434,0.504793295,27.1324662,1.281761279,7.222674271,1e-04,1.281761279,0.143479057,0.677219834,1.094036437,-1.840275427,0.5,-1.792315176,0.744238972,0.081833677,35.74311615,0.034857888,0.007604597,2,0.461096069,45.46198682,1.545526934,4.393405055,0.00044799,6.923798525,0.164098371,0.56604701,1.293645558
-1.441826869,3.649310888,-2.353197353,1,0.247714143,60.05281163,0.037686817,0.008221756,0.578358084,69.99764665,0.476173027,7.761832824,0.001258475,5.992519756,0.087620085,0.964588014,1.752284961,-0.643961036,2.411494359,-0.334870193,0.840192334,0.046959524,57.81467456,0.026447708,0.005769832,2,0.421782185,51.07450118,1.02438698,7.439905255,0.001966949,20.14916692,0.110494057,0.579689567,1.577056681
-1.877165526,5.554251931,0.128769977,1,0.135484287,47.6899839,0.028294155,0.006172653,0.585091114,57.47176217,0.1,6.01301923,1e-04,0.1,0.192682522,0.471125878,2.436674017,-1.51440731,3.558669378,-0.320684249,0.619015285,0.168226684,37.01714578,0.031788808,0.006935046,2,0.504930317,50.91335264,0.292933366,4.562719404,0.001101701,3.227249012,0.13628922,0.211755459,1.408038013
-1.743277311,0.917879239,-1.607893864,1,0.288261503,55.89549261,0.031973435,0.006975325,0.57321924,60.79878045,0.979246314,7.165710806,0.000487389,4.772743128,0.115571484,0.031919466,1.567864161,-1.077919001,1.863743585,-1.63099884,0.645594751,0.234054324,44.75891733,0.037649387,0.00821359,2,0.433401334,36.57630808,0.88171836,5.609120491,0.001205975,10.63330017,0.088779445,0.268140966,0.363098865
-1.958058774,3.401440076,-1.07757165,1,0.323987847,40.43568973,0.042357372,0.009240684,0.546558881,28.20702471,0.943101809,5.021090923,0.000356103,3.358413503,0.089150526,0.998170153,2.950072292,-1.853526227,3.053270841,-2.433954785,0.766923583,0.191603662,37.67984478,0.02930311,0.006392766,2,0.485459071,47.88424414,1.397235598,4.65111596,0.001407064,19.65999645,0.01153214,0.914005888,2.576446821
-0.69811704,0.5,-0.893129528,1,0.09899454,22.27275773,0.024122247,0.005262509,0.587396749,49.67785459,0.555069743,2.654909464,0.000342277,1.899878323,0.183768248,0.924810812,1.366227442,-0.3,0.5,-1.738026951,0.700869584,0.143344374,45.82599758,0.027887911,0.006084027,2,0.44837518,23.22045189,0.500860734,5.755678253,0.000979047,4.903664038,0.138926099,0.900299759,0.425905291
-3.51052403,3.146068783,-1.50327521,1,0.232670159,15,0.032808751,0.007157557,0.53511511,62.62001227,0.749468082,1.756912576,0.001016946,7.621687465,0.184453049,0.310699606,2.365266865,-1.194708984,6.107324878,-1.77434004,0.373686118,0.093734173,47.60112942,0.028160924,0.006143587,2,0.428079581,73.05824577,0.477901135,6.000713714,0.000737321,3.523665983,0.117500723,0.469945023,1.858075283
-2.78436627,0.5,-3.049956877,1,0.021816264,34.49118037,0.028811271,0.006285467,0.615645136,46.96885475,1.337302825,4.227834132,1e-04,1.337302825,0.106705642,0.788373902,1.783329983,-2.33934885,2.874837883,-1.726534176,0.833899831,0.140658696,55.83357084,0.027542268,0.006008621,2,0.48932234,43.09849255,0.707968133,7.156892694,1e-04,0.707968133,0.126180476,0.724431114,3.038523845
-0.3,2.17478269,-1.479423623,1,0.320771698,15,0.022803398,0.004974789,0.531752236,52.70069874,0.254436669,1.756912576,1e-04,0.254436669,0.163028274,0.509444087,0.693165931,-2.108573411,3.94506137,-0.986445723,0.308855993,0.143171838,53.61054858,0.034745976,0.007580182,2,0.411929253,40.67961141,0.837085451,6.841512205,0.000736733,6.167081891,0.181185582,0.646771172,1.16379396
-1.660308288,2.208965141,-0.93897802,1,0.2764067,30.40097797,0.010701747,0.002334693,0.58226433,72.54203027,1.31536371,3.692531434,6.0030336783915e-05,0.789617265,0.000675915,0.215558292,2.820883272,-1.898327302,4.789600465,-1.496971553,0.955314277,0.294296055,57.87945751,0.024235462,0.005287208,2,0.479107845,54.93183605,0.498511685,7.449190799,1e-04,0.498511685,0.001143168,0.31996604,1.697483495
-1.963115381,1.893959062,-0.878948254,1,0.333266192,46.44856108,0.041970925,0.009156377,0.518458864,40.21053609,0.581130635,5.841441006,1e-04,0.581130635,0.143789118,0.122951335,2.124666252,-1.104513492,0.5,-2.052500187,0.513167799,0.144245311,70.72794744,0.045913927,0.010016582,2,0.425763902,10,1.438814587,9.328797603,0.000749997,10.79107213,0.004305996,0.632269403,2.219203821
-3.086866613,2.111035411,-3.332807828,1,0.282295914,31.80056311,0.029680165,0.006475025,0.621120362,47.56955596,0.1,3.8747243,0.000538084,0.538083898,0.012455879,0.28670509,3.949988233,-0.3,2.151320754,-2.093022503,0.479095105,0.246715712,49.70945844,0.036173308,0.007891569,2,0.486702682,63.37254917,1.268639264,6.293726246,1e-04,1.268639264,0.134892628,0.315786242,1.097042934
-2.757438284,2.223833599,-2.509884052,1,0.326685423,41.45892247,0.040529757,0.008841972,0.584985408,56.51827166,1.205822821,5.159429917,0.000967052,11.66093628,0.137204305,0.950481976,2.91843311,-1.172750079,0.5,-1.756857386,0.422971204,0.187059166,49.53884389,0.030922406,0.006746032,2,0.441194298,47.39280072,0.552502196,6.269934815,0.000894578,4.942563928,0.06222834,0.055024855,3.762004886
-0.3,2.71111668,-1.895250674,1,0.103872168,69.32573104,0.033434894,0.007294157,0.51787825,42.05947422,1.046211287,9.12004202,0.001745973,18.26656879,0.138560517,0.189267838,1.798640658,-0.710734041,1.449901443,-1.199694815,0.551700275,0.240780096,71.07119197,0.032523927,0.00709542,2,0.417732016,62.72279961,0.269102765,9.380031557,1e-04,0.269102765,0.074394571,0.548670813,3.406555485
-1.033253566,1.823158866,-1.693741106,1,0.342376821,36.67964645,0.023964242,0.005228039,0.612212881,71.79313651,1.10217707,4.517786437,0.00127143,14.0134051,0.191615199,0.967956805,2.500049357,-0.3,0.5,-0.353598509,0.823307986,0.296545619,23.6416957,0.016541627,0.003608721,2,0.40464918,69.76662393,1.147632513,2.82718502,0.000859611,9.865180151,0.197630912,0.281525013,0.460430344
-1.367846306,3.413071427,-2.356368064,1,0.088327799,37.29701781,0.021995602,0.004798561,0.583813689,56.25015943,1.10572111,4.600024015,0.00094608,10.46100973,0.076353322,0.612230183,2.869826032,-2.070577209,3.152110697,-2.16302891,0.755262214,0.248941542,87.53369417,0.039492266,0.008615633,2,0.468257743,68.29028828,1.527270874,11.89764491,0.000849677,12.97686709,0.194605347,0.679609451,2.201419056
-1.325907808,5.412919115,-2.324034762,1,0.132205374,36.68167208,0.010650744,0.002323566,0.572088561,72.03027312,0.940443743,4.518055948,1e-04,0.940443743,0.171087841,0.224460619,2.621815574,-0.921006939,2.930507852,-0.767281351,0.781816666,0.340144442,62.10011006,0.038757939,0.008455432,2,0.433541297,31.07532968,0.501245608,8.058335232,0.001432288,7.179280132,0.157361283,0.522201031,3.883968174
-1.751662735,0.5,-2.090654738,1,0.170980182,65.91898295,0.028703344,0.006261921,0.550678282,23.23689677,0.99725109,8.616526583,1e-04,0.99725109,0.064502424,0.621149493,3.862927026,-3.166085185,1.048027528,-0.823414139,0.011560313,0.174669068,64.00314118,0.035649999,0.007777404,2,0.488614414,53.68771797,0.718809582,8.335665574,0.00159599,11.47213192,0.010002644,0.870268753,3.933560688
-0.629628747,0.5,-0.973508249,1,0.193626003,40.72154365,0.029276155,0.006386886,0.564539531,59.54229511,1.132548707,5.059685214,0.000570669,6.463108053,0.13832081,0.045371675,3.796735961,-2.630210571,1.967135873,-0.532185538,0.333799619,0.17974985,45.66840663,0.035146012,0.007667454,2,0.490384418,62.77454288,0.674819231,5.733998923,0.000506616,3.418742182,0.125965302,0.792710907,2.483374437
-0.895087556,1.647857691,-1.717760528,1,0.307228678,42.77123101,0.027932306,0.006093712,0.529814344,71.118848,0.606961502,5.337613644,1e-04,0.606961502,0.185799325,0.474412186,3.394350667,-1.488052275,5.638815187,-2.077065176,0.849373224,0.091895754,59.991018,0.02289336,0.004994415,2,0.500688834,67.0721442,0.870497174,7.75291348,0.001411633,12.2882246,0.182945111,0.224848739,3.607890827
-3.659864747,1.310435506,-1.13357446,1,0.329996466,44.39001082,0.029593818,0.006456187,0.594305909,73.45484066,1.539213218,5.558582958,0.001189933,18.31560044,0.04788177,0.133028859,1.52986446,-2.966565094,2.593312509,-2.425776237,0.902184158,0.01291113,69.6535052,0.03139271,0.006848634,2,0.507607097,55.03838365,0.97457814,9.168761077,1e-04,0.97457814,0.002065654,0.718504603,0.072964589
-3.156911579,0.5,-1.983349822,1,0.277269226,48.66053896,0.030055678,0.006556947,0.612756488,54.48613674,1.938826127,6.14768082,1e-04,1.938826127,0.132267091,0.152397091,3.426112284,-4.628840179,3.660345305,-1.245035,0.58489323,0.302370165,35.42563293,0.024812728,0.005413145,2,0.472077479,40.48486793,0.495613789,4.351341373,1e-04,0.495613789,0.173692955,0.611825197,1.844410559
-2.97348297,4.847433208,-2.154022219,1,0.04697794,22.24444137,0.02637196,0.005753307,0.585153906,54.38035444,1.186089067,2.651356695,1e-04,1.186089067,0.023324874,0.553841261,3.765053841,-1.822818737,2.451310254,-0.027905336,0.339262545,0.317109433,68.5106478,0.02675668,0.005837237,2,0.532915944,91.12059251,1.292973141,8.999099335,0.000935243,12.09244434,0.170214039,0.567758207,2.593531453
-3.332423154,3.881509403,-2.727642855,1,0.266303508,30.90213184,0.032781765,0.00715167,0.576507892,63.29000325,1.066839044,3.757652345,0.000419173,4.471902834,0.125069342,0.40955695,2.744644567,-0.3,2.05059034,-0.882092077,0.174485191,0.163442721,78.7671969,0.035482991,0.007740969,2,0.378427925,61.36199989,0.727271562,10.54238791,0.001620713,11.78698814,0.052051991,0.172349259,3.420936161
-1.705948646,4.659483399,-0.631848772,1,0.272771233,68.11544267,0.029901875,0.006523393,0.609493655,74.96419398,0.775312139,8.940565512,0.001424574,11.04489383,0.0513298,0.126326786,3.752607491,-3.126912985,2.193199369,-2.141926046,0.022971879,0.117902146,33.00611648,0.033242993,0.007252291,2,0.462082285,39.77443958,0.394233037,4.032475483,0.001011778,3.9887626,0.027347013,0.69223146,2.461187729
-3.627380911,1.406657762,-1.934463851,1,0.225823296,65.18240082,0.039094115,0.008528772,0.501220965,39.91759156,0.977024511,8.508347373,0.000585158,5.717141358,0.100147052,0.420617107,0.079344863,-2.084540197,4.081664428,-2.349875207,0.443742872,0.280770312,61.92786252,0.038642227,0.008430188,2,0.439387008,53.98508812,0.790147484,8.033315128,0.00105805,8.360157782,0.076811245,0.00030634,1.614266656
-1.266555604,0.5,-2.622146126,1,0.298828573,31.50832853,0.023471676,0.005120581,0.577021469,66.29527573,1.314816232,3.836597928,1e-04,1.314816232,0.121531861,0.859194209,3.976962124,-3.360837041,6.377049883,-1.520852843,0.70534271,0.247407142,36.18074394,0.029054753,0.006338585,2,0.426086147,60.94843397,0.847606242,4.451471155,0.000211424,1.792041633,0.053506636,0.411829715,0.453701048
-2.472151292,3.027247919,-1.990150524,1,0.296873587,56.86102412,0.03936965,0.008588883,0.552912232,32.74140842,1.237030505,7.303441758,1e-04,1.237030505,0.101432901,0.375989611,1.062425771,-0.663107805,2.92407288,-0.983457666,0.159319596,0.247751393,61.57964337,0.036010408,0.007856031,2,0.494002869,75.45546409,0.705603935,7.982775506,2.39873131223728e-05,0.169255425,0.105804114,0.739435827,0.016988992
-1.036994983,1.271376637,-0.308813703,1,0.255591172,48.88773557,0.025777344,0.005623585,0.606736782,69.80217002,1.517513086,6.179269387,3.43561323997255e-05,0.521358805,0.097107779,0.044044368,1.03885727,-0.958870163,4.22299791,-0.875033462,0.934504572,0.128991817,57.56273798,0.044404033,0.009687184,2,0.47321674,32.17909876,1.364012867,7.403812965,1e-04,1.364012867,0.089533816,0.322170874,3.285942264
-1.622924642,0.5,-1.454624518,1,0.055190076,57.57727956,0.039298696,0.008573403,0.571988993,37.61711029,0.810018451,7.405895378,0.000635518,5.147809684,0.096621113,0.312558567,2.400227879,-1.634011782,3.032172945,-2.056882905,0.59360992,0.31574859,96.18311155,0.032531262,0.00709702,2,0.440882218,92.13503121,1.553599181,13.26658194,0.000810455,12.59122223,0.146901442,0.384783702,1.918611423
-0.974005776,1.650688267,-1.453826944,1,0.184712919,37.37260515,0.023943787,0.005223577,0.625135992,78.26896727,1.326417062,4.610105992,1e-04,1.326417062,0.037601042,0.478383849,3.176904641,-2.605315455,3.022591654,-1.226120978,0.76840119,0.13385057,71.31077187,0.04463933,0.009738516,2,0.459112209,34.12126713,1.606771704,9.415823138,0.000392045,6.299267099,0.03397073,0.924152736,2.743999574
-2.500222959,3.741841079,-2.304124004,1,0.339410773,26.33962928,0.024089659,0.0052554,0.59395145,51.8540961,1.202756043,3.169667468,0.000889776,10.70183251,0.013626951,0.888218617,0.943064092,-1.579071718,0.5,-1.690755715,0.964044666,0.087603467,53.98793607,0.030845808,0.006729321,2,0.4400528,68.87429098,1.287997592,6.894888076,0.001176141,15.14866817,0.068337909,0.908935981,0.784444105
-1.839235616,4.150599819,-0.293050471,1,0.129476663,40.22983397,0.024143174,0.005267075,0.559143578,55.86883948,0.842079363,4.993322803,3.72565818148447e-05,0.313729987,0.08123472,0.896750082,2.40961652,-2.39194611,4.043656917,-0.583384455,0.908618982,0.036279573,32.42373636,0.022401595,0.004887132,2,0.435587575,64.84752372,0.861199922,3.956174783,0.001368441,11.7850129,0.07872595,0.557211893,1.082293204
-2.319569246,0.5,-1.367667221,1,0.09626143,53.01421077,0.039411965,0.008598114,0.539524168,37.56725785,0.769131002,6.757306403,0.000392491,3.018770273,0.098939357,0.349468517,1.764159245,-2.943845285,4.358128903,-1.113865038,0.699527915,0.23668868,89.47343568,0.03045713,0.006644528,2,0.504551645,40.87541006,1.235304826,12.201929,0.000559661,6.913516903,0.072446855,0.363738668,3.21111581
-3.52321119,1.398661901,-1.616969922,1,0.232899042,19.90734425,0.023004932,0.005018756,0.615388772,67.87354016,1.485466987,2.359637073,0.000294404,4.37327096,0.145038728,0.847159731,2.652519399,-2.579644844,1.32690258,-1.982979378,0.290911386,0.338393929,55.66980794,0.033238324,0.007251273,2,0.388378138,43.87842716,0.633026748,7.133580329,0.000967133,6.122208347,0.056102265,0.763729063,0.126450227
-1.593784147,1.22364165,-2.043804233,1,0.337283834,72.78386496,0.040202005,0.008770469,0.562116616,47.36375485,1.265533725,9.636451783,0.001242282,15.7214951,0.104414967,0.252843435,3.742775688,-1.842638282,1.887439401,-0.450535616,0.43384928,0.223544509,46.10540646,0.033688849,0.007349559,2,0.459726525,59.08502653,0.309122254,5.794145525,1e-04,0.309122254,0.102684964,0.694737872,1.836687501
-0.477215033,1.028565027,-1.917599379,1,0.229847036,69.3827657,0.026540564,0.00579009,0.529477752,67.09675372,1.147044598,9.128515981,0.000686868,7.878677778,0.078748105,0.117393682,0.579085653,-2.613999027,2.909678041,-2.967530836,0.777720148,0.239934213,46.04748439,0.029217232,0.006374031,2,0.42513996,58.51577438,0.866435614,5.786168045,0.000384953,3.335374148,0.134370004,0.227247393,1.580216955
-2.260038595,4.516316558,-1.177556375,1,0.174024541,26.68005859,0.015666156,0.003417729,0.591371395,93.22004945,0.489574,3.213159321,5.02315375111939e-05,0.245920548,0.089644391,0.795980807,2.737683661,-1.404893072,4.934763934,-1.53388703,0.566799313,0.226182223,72.998986,0.033214376,0.007246048,2,0.461852811,40.29227528,0.741408745,9.668751228,0.000529018,3.92218797,0.139715381,0.076539485,3.947347579
-0.535957043,1.07383197,0.049782042,1,0.322878385,41.96252275,0.04057405,0.008851635,0.592675491,44.47900466,0.769447571,5.227707114,1e-04,0.769447571,0.035006068,0.712742795,1.655396721,-1.13163808,2.160126182,-0.876387199,0.712763601,0.151645569,59.40887053,0.026839857,0.005855383,2,0.50988933,73.30420356,0.972953302,7.668972403,0.000809429,7.875370342,0.161250056,0.906492899,1.943755948
-0.846695142,0.5,-1.687819951,1,0.041878347,47.94515857,0.033362538,0.007278371,0.589188926,42.083349,1.00221753,6.048379801,1e-04,1.00221753,0.140858129,0.947364136,2.931789986,-4.690640547,3.809912165,-2.213613395,0.957450209,0.256351932,57.59065147,0.025390589,0.005539211,2,0.499780724,59.9212344,1.12092419,7.407810379,0.000752082,8.430268641,0.012405279,0.869826443,1.296312517
-3.385281367,5.602199595,-2.011417421,1,0.24103178,71.87465046,0.029019417,0.006330876,0.530279235,92.52456365,0.1,9.500163134,0.001344469,1.344468659,0.009454095,0.205736051,1.608141281,-1.720569766,3.511638975,-0.071050306,0.160574808,0.29393338,42.37890984,0.025055532,0.005466115,2,0.43926349,47.86078404,0.611962646,5.284255222,0.000769525,4.709204807,0.14874025,0.850393253,2.238879706
-1.550754929,1.521712124,-2.698839643,1,0.254234758,32.81158936,0.019771873,0.004313432,0.626931327,51.30122232,0.594021974,4.006969929,1e-04,0.594021974,0.198843503,0.166413124,0.918180169,-2.508007879,4.789793933,-1.679874323,0.773611666,0.126858712,15,0.011836872,0.002582332,2,0.526031557,84.3413542,0.805643689,1.756912576,0.000979056,7.887703368,0.014216688,0.038173716,3.503530051
-2.080816447,4.511543804,-2.941983991,1,0.023285889,25.95030935,0.02942969,0.006420381,0.561737506,15.38463752,1.375484339,3.120005329,0.000706385,9.716219243,0.18676529,0.673315821,2.510102308,-2.744096091,3.386397139,-3.553624611,0.156748783,0.102679646,64.93691688,0.03451757,0.007530353,2,0.49579165,38.50412663,0.484123125,8.472348578,0.000825362,3.995770209,0.12967176,0.177337373,1.193065005
-2.330899425,0.578195776,-3.720177063,1,0.096760271,37.56490589,0.019687102,0.004294938,0.594761154,88.24970427,0.945376011,4.635768462,1e-04,0.945376011,0.11601535,0.452529766,0.770823868,-3.687672867,6.972393011,-1.271029699,0.013337372,0.103516957,51.95068368,0.044140903,0.009629779,2,0.416974916,45.9798549,1.376827824,6.607549895,0.001302211,17.92920583,0.159723878,0.341707862,2.099712893
-1.569824678,4.803798125,-1.540113196,1,0.292533767,17.16152026,0.025386943,0.005538416,0.498094502,62.01335022,0.536825914,2.020740313,0.000256122,1.374929949,0.161906023,0.079722225,2.050819694,-1.853526227,3.053270841,-2.433954785,0.766923583,0.191603662,37.67984478,0.02930311,0.006392766,2,0.485459071,47.88424414,1.397235598,4.65111596,0.001407064,19.65999645,0.01153214,0.914005888,2.576446821
-2.136752595,1.472984607,-0.565028549,1,0.207802541,55.4344257,0.043871698,0.00957105,0.587849306,56.56964546,1.43768657,7.100094678,0.000198626,2.855619465,0.098194402,0.266863291,1.626875143,-1.612341402,0.5,-0.696235183,0.691993088,0.109286908,67.08936307,0.051731362,0.011285714,2,0.492682455,16.84315392,1.200570813,8.788920029,8.99922900651821e-05,1.080421168,0.056923202,0.007147458,2.275585964
-1.709715083,1.799029411,-2.926006465,1,0.317568064,25.61915974,0.020917209,0.004563298,0.563403573,75.32403435,0.645814913,3.077827215,0.00025607,1.653736343,0.170276198,0.578616059,1.114502845,-0.3,4.035797301,-1.881284503,0.411396311,0.22174053,21.29351591,0.034065175,0.007431659,2,0.497914382,63.29439879,0.822016801,2.532300538,0.001272432,10.45960391,0.159093413,0.318860943,1.088938155
-3.311136764,0.5,-1.694424968,1,0.015673536,49.60268568,0.039231176,0.008558673,0.60402709,39.58985789,1.161220601,6.278835627,0.000338051,3.925517176,0.122603958,0.630216564,0.295500836,-4.230670368,5.842645673,-1.035349647,0.575902448,0.237112674,49.32618031,0.042474833,0.00926631,2,0.52794318,36.47262745,0.261403128,6.240299429,1e-04,0.261403128,0.087661573,0.834569088,2.276042087
-0.3,2.383854934,-1.059576157,1,0.134635999,63.35451141,0.033718355,0.007355996,0.563461206,37.44322454,1.076905058,8.240954616,0.000229996,2.476839633,0.097205037,0.715426901,1.488817253,-0.321347871,1.69720558,-1.2075465,0.191296177,0.115586508,73.82153867,0.035303734,0.007701863,2,0.455126114,73.93966241,0.511210405,9.792441878,0.000547941,2.801132243,0.153697368,0.885148645,1.495574435
-1.433237953,0.5,-2.011925863,1,0.346057479,61.90436423,0.031605156,0.006894981,0.52936472,54.97639135,1.033528036,8.029902899,0.001097771,11.34577534,0.197656315,0.99686248,2.891397618,-1.275963497,2.819947605,-1.099008623,0.756025348,0.047636151,65.78688466,0.030958403,0.006753885,2,0.430142362,49.95669773,0.820684554,8.597107721,0.000456785,3.748762994,0.01806371,0.291392503,0.986962301
-3.55283936,6.922059369,-0.116894491,1,0.05717454,33.29949428,0.032304518,0.007047554,0.652941546,61.51875789,1.328020575,4.070978907,0.000716848,9.519891662,0.191304919,0.572597592,2.214911565,-1.769846504,0.5,-1.096615942,0.104734465,0.220770261,70.35019949,0.029636426,0.006465483,2,0.513842707,61.70788947,0.809176517,9.272474054,0.001653442,13.37926419,0.149561612,0.838683661,0.508078447
-3.885437591,3.789448698,-2.178541923,1,0.267441739,15,0.014465535,0.003155801,0.529074835,43.06565386,0.552901265,1.756912576,0.00177474,9.812557223,0.112151733,0.960986305,2.921655222,-1.456605615,0.5,-2.040649658,0.769850593,0.234215857,32.05546426,0.029389817,0.006411682,2,0.479706238,45.18506154,1.595612117,3.908016221,6.53327540499581e-05,1.04245734,0.130010291,0.605369715,3.60966195
-2.94838979,2.17903579,-3.051313,1,0.064253304,100.0372758,0.043112237,0.009405366,0.617798237,68.32093974,1.034706837,13.87117388,1e-04,1.034706837,0.191965558,0.956113989,3.195753133,-1.28606821,0.5,-1.382896209,0.749067044,0.243653116,59.27542419,0.034136729,0.007447269,2,0.474745038,84.84145544,0.7740954,7.649752562,0.000356051,2.756175691,0.185810585,0.143539206,3.332902821
-1.622924642,0.5,-1.454624518,1,0.055190076,57.57727956,0.039298696,0.008573403,0.571988993,37.61711029,0.810018451,7.405895378,0.000635518,5.147809684,0.096621113,0.312558567,2.400227879,-2.597534088,4.962896683,-1.944869369,0.859658558,0.185447356,80.36043909,0.044409413,0.009688357,2,0.451342985,45.72992864,0.697612876,10.78624649,0.001664559,11.61217494,0.191404188,0.784418544,2.84897476
-1.792541178,2.029253399,-1.274125849,1,0.274266696,48.84171653,0.022025709,0.004805129,0.55040573,79.94404512,0.829408165,6.172869061,0.001358548,11.26791029,0.057428244,0.467474941,2.759659051,-1.178561521,0.5,-2.506237662,0.548523517,0.022237613,57.1542555,0.023086153,0.005036475,2,0.506322855,44.47479742,0.475351708,7.345356829,0.000381013,1.811153418,0.140409056,0.709109702,2.171521858
-0.835060699,6.15413627,-0.359309143,1,0.236368366,65.89731001,0.030296618,0.00660951,0.554549587,69.44207448,0.639952416,8.613340053,0.000550369,3.522100331,0.016836788,0.840538114,1.430509427,-1.119331705,0.5,-1.547700327,0.51945035,0.273658141,39.24677985,0.029846492,0.006511311,2,0.517218693,62.90246806,0.945320755,4.861010221,0.000189654,1.792839684,0.114073601,0.290194627,3.292905408
