P50x_pft1,ax_pft1,P50_gs_pft1,Drought_Threshold_pft1,Vc_max25_pft1,LNCm_pft1,LMR_pft1,WD_pft1,LMA_pft1,Al2As_pft1,Amax_pft1,stem_Kl_pft1,stem_ks_pft1,bmort_pft1,mort_disturb_frac_pft1,comp_excln_pft1,P50x_pft2,ax_pft2,P50_gs_pft2,FDrought_pft2,Drought_Threshold_pft2,Vc_max25_pft2,LNCm_pft2,LMR_pft2,WD_pft2,LMA_pft2,Al2As_pft2,Amax_pft2,stem_Kl_pft2,stem_ks_pft2,bmort_pft2,mort_disturb_frac_pft2,comp_excln_pft2
-1.780960052,0.5,-2.096687055,0.170980182,64.55772998,0.028326638,0.006179739,0.567098704,23.99126737,0.995018228,8.416796713,1e-04,0.995018228,0.064502424,0.621149493,3.862927026,-3.285291455,1.128181824,-0.84795871,0.011560313,0.174669068,58.46441246,0.034117242,0.007443018,0.555426582,56.75713578,0.709724412,7.533122565,0.001400245,9.937883623,0.010002644,0.870268753,3.933560688
-0.661237058,0.5,-0.980016401,0.193626003,39.25291404,0.028869734,0.006298221,0.582255208,60.35617102,1.130139715,4.861834339,0.000519393,5.869869134,0.13832081,0.045371675,3.796735961,-2.750387689,2.047942967,-0.556930006,0.333799619,0.17974985,40.08456902,0.033600772,0.007330344,0.557740722,65.86895885,0.665660069,4.973740605,0.000311324,2.072362019,0.125965302,0.792710907,2.483374437
-0.920906367,1.665218259,-1.723076621,0.307228678,41.57160124,0.027600328,0.006021287,0.544285149,71.78365126,0.604993751,5.174695748,1e-04,0.604993751,0.185799325,0.474412186,3.394350667,-1.613881368,5.723422669,-2.102973386,0.849373224,0.091895754,54.14457043,0.021275447,0.004641452,0.57121293,70.31209169,0.860907253,6.917061445,0.001205486,10.37811486,0.182945111,0.224848739,3.607890827
-3.696435808,1.335025887,-1.141104442,0.329996466,42.69079495,0.029123587,0.006353602,0.614803085,74.39650141,1.536425996,5.326667567,0.00113048,17.36898795,0.04788177,0.133028859,1.52986446,-3.096188855,2.680471525,-2.452465769,0.902184158,0.01291113,63.63074442,0.029726005,0.006485025,0.580258011,58.37603929,0.964699013,8.281265904,1e-04,0.964699013,0.002065654,0.718504603,0.072964589
-3.196558783,0.5,-1.991513181,0.277269226,46.81839504,0.029545893,0.006445732,0.634977766,55.50700445,1.93580446,5.892477793,1e-04,1.93580446,0.132267091,0.152397091,3.426112284,-4.738975936,3.734400588,-1.267711952,0.58489323,0.302370165,30.30835109,0.0233966,0.005104202,0.533805848,43.32073096,0.487219918,3.680509697,1e-04,0.487219918,0.173692955,0.611825197,1.844410559
-3.008528178,4.870997606,-2.161238027,0.04697794,20.6161218,0.025921348,0.005655001,0.604795879,55.28272632,1.183418137,2.447791792,1e-04,1.183418137,0.023324874,0.553841261,3.765053841,-1.966324407,2.547803467,-0.057453153,0.339262545,0.317109433,61.84288633,0.024911481,0.005434689,0.613347325,94.81569058,1.28203602,8.020976778,0.000699094,8.962640541,0.170214039,0.567758207,2.593531453
-3.36602687,3.904104541,-2.73456186,0.266303508,29.34078891,0.032349688,0.007057408,0.595341944,64.15525844,1.064277975,3.5552019,0.000364991,3.884518489,0.125069342,0.40955695,2.744644567,-0.3,2.05059034,-0.882092077,0.174485191,0.163442721,76.0365914,0.034727339,0.007576116,0.411366471,62.87522965,0.722792553,10.12700619,0.001523383,11.01090209,0.052051991,0.172349259,3.420936161
-1.745051859,4.6857764,-0.639900124,0.272771233,66.2985744,0.029399085,0.006413704,0.631410039,75.97105459,0.772331932,8.672371575,0.001360157,10.50492396,0.0513298,0.126326786,3.752607491,-3.231566376,2.263568309,-2.16347418,0.022971879,0.117902146,28.14356401,0.031897358,0.006958728,0.520737924,42.46913829,0.386256999,3.400832532,0.000842988,3.256100833,0.027347013,0.69223146,2.461187729
-3.648432538,1.420812876,-1.938798381,0.225823296,64.20427064,0.038823432,0.00846972,0.513019881,40.45964558,0.975420085,8.365072776,0.000550525,5.369934634,0.100147052,0.420617107,0.079344863,-2.176745224,4.143663087,-2.368860222,0.443742872,0.280770312,57.64370341,0.037456652,0.008171543,0.491065647,56.35925644,0.783120184,7.415408803,0.000906763,7.101043493,0.076811245,0.00030634,1.614266656
-1.300244945,0.5,-2.629082761,0.298828573,29.94300716,0.023038498,0.005026079,0.595903512,67.16273567,1.312248637,3.633136737,1e-04,1.312248637,0.121531861,0.859194209,3.976962124,-3.445746542,6.434143031,-1.538335709,0.70534271,0.247407142,32.23555976,0.027962985,0.006100405,0.473675823,63.13475129,0.841134962,3.931558331,7.41661371893021e-05,0.62383731,0.053506636,0.411829715,0.453701048
-2.50182106,3.047197871,-1.996259529,0.296873587,55.48246578,0.038988155,0.008505656,0.569541404,33.50536921,1.234769257,7.106926782,1e-04,1.234769257,0.101432901,0.375989611,1.062425771,-0.785269644,3.006214501,-1.008610789,0.159319596,0.247751393,55.90358886,0.034439649,0.007513354,0.56247156,78.60098423,0.69629351,7.166863904,1e-04,0.69629351,0.105804114,0.739435827,0.016988992
-1.075638561,1.297360579,-0.316770416,0.255591172,47.09222352,0.025280464,0.005515186,0.628395552,70.79719559,1.51456791,5.930308758,1e-04,1.51456791,0.097107779,0.044044368,1.03885727,-1.069630805,4.297473365,-0.897839078,0.934504572,0.128991817,52.41642187,0.04297987,0.009376489,0.535295342,35.03105182,1.355571371,6.673064902,1e-04,1.355571371,0.089533816,0.322170874,3.285942264
-1.655774952,0.5,-1.461388397,0.055190076,56.05094243,0.038876306,0.008481255,0.59040078,38.46296619,0.807514802,7.187855912,0.000581706,4.697362163,0.096621113,0.312558567,2.400227879,-1.727036931,3.094723056,-2.076036784,0.59360992,0.31574859,91.86084674,0.031335143,0.006836075,0.493020515,94.53031671,1.546509376,12.57860406,0.000655114,10.13139477,0.146901442,0.384783702,1.918611423
-1.015716932,1.678734849,-1.462415271,0.184712919,35.434563,0.023407464,0.005106572,0.648514063,79.34297927,1.323238094,4.352523823,1e-04,1.323238094,0.037601042,0.478383849,3.176904641,-2.708339758,3.091865195,-1.247333682,0.76840119,0.13385057,66.52391235,0.043314642,0.009449522,0.516854784,36.7740188,1.598919824,8.70555375,0.000222173,3.552364137,0.03397073,0.924152736,2.743999574
-2.536734923,3.766391724,-2.311641817,0.339410773,24.64315924,0.023620187,0.00515298,0.614415503,52.79423518,1.199973326,2.953857019,0.000831079,9.972725609,0.013626951,0.888218617,0.943064092,-1.671641931,0.5,-1.709815922,0.964044666,0.087603467,49.68680913,0.029655538,0.006469652,0.491936116,71.25786242,1.280942459,6.290567097,0.001024927,13.12872364,0.068337909,0.908935981,0.784444105
-1.869944296,4.171248335,-0.299373388,0.129476663,38.80300429,0.023748321,0.005180934,0.576355034,56.65955097,0.839738936,4.801439935,1e-04,0.839738936,0.08123472,0.896750082,2.40961652,-2.482067147,4.104254302,-0.601940376,0.908618982,0.036279573,28.23640651,0.021242817,0.004634333,0.486098189,67.16803181,0.854331451,3.412776522,0.001223112,10.44943166,0.07872595,0.557211893,1.082293204
-2.347006912,0.5,-1.373316636,0.09626143,51.73936352,0.039059171,0.008521149,0.554902301,38.27374467,0.767039872,6.577857711,0.000347658,2.666672495,0.098939357,0.349468517,1.764159245,-3.07179313,4.444161034,-1.140209499,0.699527915,0.23668868,83.52854366,0.028811974,0.00628562,0.57626325,44.16991289,1.225553427,11.27439548,0.000346788,4.250068468,0.072446855,0.363738668,3.21111581
-3.563297257,1.425615772,-1.625223643,0.232899042,18.04480926,0.022489505,0.00490631,0.637856022,68.90570808,1.482411873,2.129302397,0.000230238,3.413075392,0.145038728,0.847159731,2.652519399,-2.643871493,1.370088579,-1.996203645,0.290911386,0.338393929,52.68561939,0.032412496,0.00707111,0.424375588,45.53218598,0.628131787,6.710979714,0.000862079,5.414992013,0.056102265,0.763729063,0.126450227
-1.624988501,1.244623457,-2.05022921,0.337283834,71.33400455,0.039800779,0.008682938,0.579605885,48.16722936,1.263155521,9.419295294,0.001190745,15.04096482,0.104414967,0.252843435,3.742775688,-1.945999538,1.95693951,-0.471817699,0.43384928,0.223544509,41.30289097,0.032359828,0.00705962,0.517657955,61.74645433,0.301244694,5.13830105,1e-04,0.301244694,0.102684964,0.694737872,1.836687501
-0.502977726,1.045887862,-1.922903918,0.229847036,68.18574336,0.026209307,0.005717822,0.543917104,67.76011203,1.145081123,8.950972629,0.000644392,7.378806217,0.078748105,0.117393682,0.579085653,-2.698389544,2.966422224,-2.984906843,0.777720148,0.239934213,42.12641394,0.028132137,0.006137307,0.47243876,60.68872851,0.860003887,5.249954352,0.000247718,2.130382733,0.134370004,0.227247393,1.580216955
-2.296120404,4.540577967,-1.18498562,0.174024541,25.00357503,0.015202215,0.003316515,0.611594357,94.14911255,0.486824066,2.999576993,1e-04,0.486824066,0.089644391,0.795980807,2.737683661,-1.509420596,5.005048242,-1.555409248,0.566799313,0.226182223,68.14228172,0.031870359,0.006952838,0.520437905,42.98373307,0.733442299,8.94453843,0.000356517,2.614849283,0.139715381,0.076539485,3.947347579
-0.572256275,1.098239574,0.04230803,0.322878385,40.27593697,0.040107313,0.008749811,0.613020313,45.41366614,0.766681066,4.999539848,1e-04,0.766681066,0.035006068,0.712742795,1.655396721,-1.262513647,2.248126913,-0.903334478,0.712763601,0.151645569,53.3279466,0.025157056,0.005488263,0.58324185,76.67409169,0.96297877,6.801586439,0.000595098,5.730667846,0.161250056,0.906492899,1.943755948
-0.882413082,0.5,-1.695174275,0.041878347,46.28558158,0.032903276,0.007178179,0.609207949,43.00304292,0.999495328,5.818971108,1e-04,0.999495328,0.140858129,0.947364136,2.931789986,-4.815971541,3.894184725,-2.239419047,0.957450209,0.256351932,51.76734725,0.023779081,0.005187644,0.570025648,63.14835646,1.111372232,6.581788428,0.000547024,6.079477449,0.012405279,0.869826443,1.296312517
-3.411177686,5.61961228,-2.016749473,0.24103178,70.67141941,0.028686442,0.006258234,0.544793481,93.19136266,0.1,9.320365037,0.001301716,1.301716364,0.009454095,0.205736051,1.608141281,-1.812707042,3.57359208,-0.090021371,0.160574808,0.29393338,38.09789863,0.023870829,0.00520766,0.490904156,50.23320788,0.604940509,4.706993986,0.000620034,3.750838566,0.14874025,0.850393253,2.238879706
-1.592765409,1.549959971,-2.707489601,0.254234758,30.85963957,0.019231701,0.004195588,0.650477163,52.38294156,0.590820193,3.752125726,1e-04,0.590820193,0.198843503,0.166413124,0.918180169,-2.647737461,4.883748104,-1.708644643,0.773611666,0.126858712,15,0.011289996,0.002463026,0.604346534,87.93922256,0.794994358,1.756912576,0.000789064,6.273013704,0.014216688,0.038173716,3.503530051
-2.111957594,4.532483112,-2.948395953,0.023285889,24.50338572,0.029029277,0.006333027,0.579191349,16.18648454,1.373110952,2.936145061,0.000656331,9.012155328,0.18676529,0.673315821,2.510102308,-2.867239077,3.469198482,-3.578979752,0.156748783,0.102679646,59.21527497,0.032934194,0.007184924,0.56481025,41.67491012,0.474737923,7.641092161,0.00062306,2.957903888,0.12967176,0.177337373,1.193065005
-2.367546386,0.602837193,-3.727722672,0.096760271,35.86216345,0.019215894,0.004192139,0.615300869,89.19331935,0.942583005,4.409191024,1e-04,0.942583005,0.11601535,0.452529766,0.770823868,-3.767584855,7.026125832,-1.287483577,0.013337372,0.103516957,48.23770092,0.043113393,0.009405618,0.46176361,48.03749231,1.370737423,6.088957332,0.001171804,16.06235642,0.159723878,0.341707862,2.099712893
-1.590355051,4.817602748,-1.544340399,0.292533767,16.20760933,0.025122963,0.005480826,0.509601268,62.54198257,0.535261215,1.903986674,0.00022331,1.195292163,0.161906023,0.079722225,2.050819694,-1.97100179,3.13226141,-2.458143003,0.766923583,0.191603662,32.22153056,0.027792607,0.006063235,0.551301221,50.90909834,1.388282332,3.929723828,0.001217076,16.8964451,0.01153214,0.914005888,2.576446821
-2.172247189,1.496851172,-0.572336886,0.207802541,53.78522613,0.043415308,0.009471484,0.607743149,57.48358849,1.43498139,6.86620939,0.000140554,2.01692945,0.098194402,0.266863291,1.626875143,-1.733778994,0.5,-0.721239183,0.691993088,0.109286908,61.44695956,0.050169915,0.010945069,0.560745224,19.97002557,1.191315586,7.963532758,1e-04,1.191315586,0.056923202,0.007147458,2.275585964
-1.741134003,1.820155493,-2.93247562,0.317568064,24.15932987,0.020513223,0.004475165,0.581013101,76.13303368,0.643420356,2.892591456,0.00020558,1.322744869,0.170276198,0.578616059,1.114502845,-0.3,4.035797301,-1.881284503,0.411396311,0.22174053,15.51777578,0.032466829,0.007082963,0.567585553,66.49516208,0.812542862,1.819871942,0.00107353,8.722894397,0.159093413,0.318860943,1.088938155
-3.349328573,0.5,-1.702288662,0.015673536,47.82816434,0.038740105,0.008451541,0.625432655,40.57325094,1.158309856,6.032163531,0.000275776,3.19433611,0.122603958,0.630216564,0.295500836,-4.371448475,5.937304873,-1.064335859,0.575902448,0.237112674,42.78515065,0.040664705,0.008871412,0.60684583,40.09749407,0.250673885,5.339508212,1e-04,0.250673885,0.087661573,0.834569088,2.276042087
-0.327168704,2.402123171,-1.065170193,0.134635999,61.89423509,0.033314247,0.007267836,0.581076119,38.25247128,1.074509769,8.028432105,0.000178349,1.916378777,0.097205037,0.715426901,1.488817253,-0.422185801,1.765009004,-1.22830903,0.191296177,0.115586508,69.13626552,0.034007157,0.007419001,0.511643281,76.53611759,0.503525157,9.091902487,0.00038145,1.92069618,0.153697368,0.885148645,1.495574435
-1.458981801,0.5,-2.017226522,0.346057479,60.7082175,0.031274141,0.006822767,0.54379351,55.63926441,1.031565998,7.856542995,0.001055496,10.88814254,0.197656315,0.99686248,2.891397618,-1.363097833,2.878536733,-1.116949583,0.756025348,0.047636151,61.73832708,0.029838027,0.006509464,0.478979004,52.20030188,0.81404371,8.005799552,0.000313508,2.552089939,0.01806371,0.291392503,0.986962301
-3.599186351,6.953223086,-0.126437336,0.05717454,31.14605545,0.031708587,0.006917545,0.678917889,62.71213706,1.324488292,3.789395717,0.00064202,8.503479714,0.191304919,0.572597592,2.214911565,-1.902890499,0.5,-1.124009701,0.104734465,0.220770261,64.16852302,0.027925744,0.00609228,0.588410577,65.13361201,0.799036721,8.359844761,0.001434265,11.46030122,0.149561612,0.838683661,0.508078447
-3.911133108,3.806726364,-2.18383263,0.267441739,15,0.014364968,0.003133861,0.543476538,43.72728247,0.550942911,1.756912576,0.001739801,9.585310176,0.112151733,0.960986305,2.921655222,-1.570925748,0.5,-2.064188174,0.769850593,0.234215857,26.74376207,0.027919886,0.006091002,0.543779846,48.12866721,1.586899339,3.221304676,1e-04,1.586899339,0.130010291,0.605369715,3.60966195
-2.98887757,2.206259774,-3.059649434,0.064253304,98.15607586,0.042591644,0.009291793,0.640490637,69.3634513,1.031621107,13.58422715,1e-04,1.031621107,0.191965558,0.956113989,3.195753133,-1.397667124,0.5,-1.405874426,0.749067044,0.243653116,54.09015911,0.032701788,0.007134222,0.53729347,87.71499299,0.765590016,6.909357593,0.000173257,1.326434483,0.185810585,0.143539206,3.332902821
-1.655774952,0.5,-1.461388397,0.055190076,56.05094243,0.038876306,0.008481255,0.59040078,38.46296619,0.807514802,7.187855912,0.000581706,4.697362163,0.096621113,0.312558567,2.400227879,-2.696296971,5.029304845,-1.965204646,0.859658558,0.185447356,75.7715797,0.043139517,0.009411317,0.506697139,48.27295385,0.690085776,10.08686534,0.001500937,10.35775516,0.191404188,0.784418544,2.84897476
-1.821793054,2.048922361,-1.28014881,0.274266696,47.48257489,0.021649588,0.004723074,0.566800683,80.69724567,0.827178767,5.984300977,0.001310866,10.84320165,0.057428244,0.467474941,2.759659051,-1.307480875,0.5,-2.532782157,0.548523517,0.022237613,51.16422386,0.021428505,0.004674843,0.578578966,47.79431543,0.465526267,6.49715377,0.000170146,0.792076076,0.140409056,0.709109702,2.171521858
-0.865003453,6.174269777,-0.365474356,0.236368366,64.50606785,0.029911614,0.006525518,0.57133176,70.21306431,0.637670363,8.409233128,0.000501095,3.195336219,0.016836788,0.840538114,1.430509427,-1.254227429,0.5,-1.575475357,0.51945035,0.273658141,32.97906575,0.028112,0.006132914,0.592824412,66.3758704,0.935039831,4.028927537,1e-04,0.935039831,0.114073601,0.290194627,3.292905408
-1.529557758,0.998107182,-2.24338495,0.102925538,44.12663069,0.036843963,0.008037879,0.59524109,28.75607455,1.038390101,5.522542682,1e-04,1.038390101,0.030419988,0.277802213,3.928473268,-3.500988886,6.047154502,-1.197293967,0.742053959,0.25330995,15,0.017187818,0.003749694,0.610239045,92.59050664,1.110350894,1.756912576,2.6835276189051e-05,0.297965729,0.006154058,0.183116487,1.351066732
-1.814103814,4.180686593,-1.641388854,0.280786678,74.59193274,0.035612193,0.007769156,0.634565468,74.97299394,0.928581004,9.90855915,0.001719999,15.97158705,0.147026079,0.89807525,3.566665145,-2.458943418,2.95525327,-1.751158698,0.833899831,0.140658696,50.27680048,0.026004519,0.005673146,0.55635214,46.17790855,0.69885337,6.372940065,1e-04,0.69885337,0.126180476,0.724431114,3.038523845
-3.846434403,9.039152786,-1.922437255,0.207031049,15,0.016033776,0.003497929,0.623563,53.18384135,0.568039312,1.756912576,0.001010643,5.740851064,0.181707542,0.884553999,3.314641343,-2.655806493,5.275326251,-1.843028694,0.975908302,0.031192066,73.44906924,0.036908153,0.008051883,0.563059557,42.44650061,0.1560146,9.736395189,1e-04,0.1560146,0.187902923,0.339486236,2.447265032
-0.787853115,1.885375052,-2.34493095,0.171612092,25.34951526,0.033785822,0.007370715,0.567180562,51.21823338,0.894765087,3.043526283,1e-04,0.894765087,0.05199496,0.57002816,1.744653144,-4.321138925,3.460599398,-0.902781984,0.349621587,0.249320391,64.44632248,0.035872776,0.007826005,0.597483725,62.16972167,0.1,8.400487627,0.001305818,1.305817599,0.054095733,0.043118297,2.024299596
-1.601711153,0.5,-1.588055456,0.202145635,77.48092824,0.035473947,0.007738996,0.588065248,53.79178521,1.484400542,10.34631583,0.001195674,17.74858765,0.184272337,0.81564442,3.5382166,-2.550631233,4.414648685,-2.6792274,0.793355266,0.149785446,49.38054793,0.036501356,0.007963136,0.529368422,61.22359419,0.479959893,6.24787367,0.000698972,3.354786419,0.118236191,0.576563517,3.575250796
-4.745309112,1.81396867,-3.031635424,0.060100259,55.42638256,0.022379908,0.004882401,0.605130899,45.42919526,1.088274742,7.098950914,2.86996544278317e-05,0.31233109,0.151673043,0.46228927,1.299600068,-1.643563162,1.398704461,-0.561195805,0.561545985,0.036676448,98.03668097,0.041164173,0.008980376,0.507770105,39.38360602,0.934143792,13.56397711,0.000141741,1.32406673,0.08022146,0.367022921,1.156539705
-0.3,4.525828791,-1.450434837,0.057701099,48.67138369,0.02298821,0.005015108,0.588791527,78.30358955,1.41662329,6.149188065,1e-04,1.41662329,0.177361456,0.255004857,1.968801685,-1.88845561,4.130096668,-2.000739572,0.296887356,0.135219277,58.04547059,0.028491824,0.006215776,0.521554743,74.67690789,0.517452688,7.472994884,0.000716686,3.708512159,0.042526117,0.819120367,3.536266205
-2.530399625,2.41298551,-1.544414384,0.083443338,59.14377855,0.037566976,0.008195612,0.559874821,54.03727923,1.344642521,7.630800147,0.000513454,6.904120402,0.152246646,0.681489183,3.276957971,-0.934549095,1.426256297,-2.376205181,0.808671591,0.212544987,36.14649237,0.041037995,0.008952849,0.548412639,58.01095682,0.432550932,4.446923006,0.001909464,8.259402746,0.098229779,0.500051585,2.356881119
-2.190805512,3.020998253,-1.618157544,0.104998878,45.83877495,0.036633081,0.007991873,0.627285608,29.2739084,0.494764998,5.75743653,0.000306356,1.515741376,0.026888518,0.194211115,2.21777146,-1.455422945,0.5,-2.128699672,0.841175159,0.05307358,28.48757435,0.036317439,0.007923012,0.51594508,54.91988443,0.989302453,3.445111562,1e-04,0.989302453,0.138673401,0.783502062,2.762481354
-2.969337591,4.122038989,-2.035767824,0.159154837,44.14230255,0.02240669,0.004888243,0.53547582,51.44258718,1.110262299,5.524686225,0.000243266,2.700892382,0.014859609,0.597758877,2.133791545,-1.411408103,0.5,-1.226057878,0.550944614,0.197727884,103.4024346,0.042784859,0.009333945,0.49804774,46.10778292,0.296391919,14.25164711,0.000769304,2.280155119,0.17390133,0.181272709,3.791505093
-3.050467213,6.174176007,-2.259335734,0.103588496,47.41658038,0.030284219,0.006606805,0.641886112,65.2743072,1.118505479,5.975167623,1e-04,1.118505479,0.119788909,0.035607682,0.235760047,-3.256759153,1.0071074,-2.330071358,0.214093416,0.299081714,72.81429549,0.039706797,0.008662435,0.440444816,75.49272799,0.612541255,9.641019549,0.001109643,6.797020484,0.109288873,0.479228604,3.31453476
-1.917024137,0.763863339,-1.538422248,0.147495689,24.2185175,0.023090309,0.005037382,0.610385149,63.00558161,1.398845179,2.900079404,1e-04,1.398845179,0.038450992,0.778906185,1.574930832,-3.555142775,0.92597947,-1.835054161,0.10600869,0.34389207,31.86502443,0.024479263,0.005340396,0.544985681,78.41809141,0.25135077,3.883140221,0.000567971,1.427598226,0.083878949,0.6885201,2.781718883
-1.917024137,0.763863339,-1.538422248,0.147495689,24.2185175,0.023090309,0.005037382,0.610385149,63.00558161,1.398845179,2.900079404,1e-04,1.398845179,0.038450992,0.778906185,1.574930832,-3.375298295,3.914868917,-2.649698162,0.564431662,0.218929636,88.50106896,0.036391855,0.007939247,0.581850092,27.13857868,1.731243683,12.04919758,1e-04,1.731243683,0.073036314,0.407186458,2.901237185
-2.888703117,6.66060261,-3.07892888,0.175947113,32.15373949,0.032299708,0.007046504,0.61488891,60.18609508,0.957682883,3.920860688,1e-04,0.957682883,0.188343424,0.391098058,0.408969849,-1.591140178,0.5,-1.854934579,0.171295315,0.284473877,59.22031339,0.03481108,0.007594385,0.510779321,42.29406044,0.983440471,7.641817539,0.000912377,8.972688673,0.116695948,0.859647983,0.731331811
-4.053676377,2.138727434,-2.621966637,0.070591944,59.12589769,0.029619453,0.00646178,0.545921025,97.91401402,1.120994747,7.62822654,1e-04,1.120994747,0.039794151,0.20273253,2.601935795,-2.522970796,2.728422541,-2.177108519,0.109495739,0.010569227,76.2277256,0.03846257,0.008390994,0.55410151,43.44133284,1.576693122,10.15597599,0.001768556,27.88469959,0.081108838,0.470104546,3.372277526
-1.895075939,0.5,-3.025602335,0.111572459,51.74303129,0.031396499,0.00684946,0.576655726,10,1.764148446,6.57837288,0.001201618,21.19832284,0.114964365,0.493015738,1.813035258,-2.48886767,3.950375603,-3.343303936,0.636310328,0.214933926,17.87980343,0.022517771,0.004912477,0.536481193,47.27225155,0.768348692,2.108989146,1e-04,0.768348692,0.020521621,0.132417326,1.77210895
-2.105771214,4.768462564,-2.215387105,0.169186571,21.56691112,0.023251103,0.005072461,0.571113112,47.57184769,1.200059373,2.566479196,0.001268164,15.21871657,0.118905673,0.377154545,1.149776654,-4.321138925,3.460599398,-0.902781984,0.349621587,0.249320391,64.44632248,0.035872776,0.007826005,0.597483725,62.16972167,0.1,8.400487627,0.001305818,1.305817599,0.054095733,0.043118297,2.024299596
-1.92969181,4.789258773,-1.063285978,0.287595737,27.98076205,0.025483221,0.005559419,0.53096484,77.90349416,1.409343719,3.379899415,7.65639036591742e-05,1.079048568,0.032599406,0.177792504,3.496644404,-4.102318229,5.067223908,-2.818367466,0.989881303,0.301739015,46.25603281,0.023620467,0.005153041,0.525765276,88.64763572,0.87366443,5.81489862,0.001210405,10.57487897,0.067566689,0.510812737,3.009904839
-2.405433966,4.946253829,-1.719513302,0.34752742,29.67988581,0.014373558,0.003135735,0.605969217,81.7099464,0.590253398,3.599062,1e-04,0.590253398,0.151863973,0.027140379,1.484008938,-0.3,0.645493174,-2.163132249,0.14676238,0.265399307,22.26980606,0.02665987,0.005816117,0.492084971,67.32202605,1.226806064,2.654539106,0.001091973,13.39639317,0.109987886,0.417110948,2.13672058
-4.191053037,1.814351007,-2.467662002,0.015322039,35.7797786,0.029856273,0.006513445,0.547752148,34.83136339,1.604402528,4.398265817,1e-04,1.604402528,0.158990805,0.703535523,1.066765775,-3.473618968,5.364962659,-2.42797061,0.183511768,0.314100454,102.2472665,0.037473642,0.00817525,0.485375122,74.69083857,1.851139693,14.07677749,0.000554228,10.25953224,0.101576118,0.292387415,0.741499281
-3.549368753,2.863120104,-1.681374872,0.048092629,24.85776172,0.023107523,0.005041137,0.637108377,64.30084154,0.1,2.981071671,0.000476333,0.476333472,0.101959766,0.887224362,0.008098519,-2.058790094,0.5,-2.917587328,0.076251803,0.336273341,43.55039094,0.036546139,0.007972906,0.521749992,39.05083166,0.728378854,5.443810521,0.000673492,4.905571226,0.080692117,0.011246882,2.613472099
-2.418621262,4.204825158,-2.994311537,0.027434356,57.58901909,0.031695985,0.006914796,0.608170095,62.30077751,1.637080981,7.4075766,4.20236033896736e-05,0.687960419,0.010278274,0.489433596,1.457653104,-0.934706038,3.315574489,-1.175306825,0.683615094,0.30747522,28.55453095,0.027140775,0.005921031,0.502281741,62.37583455,0.504158376,3.453737098,0.000676104,3.408633484,0.113275869,0.331728548,0.396589575
-4.183964399,4.012824794,-2.291851529,0.215447371,47.27859001,0.035826507,0.007815911,0.538212048,36.63281796,1.070239027,5.956077181,0.000446651,4.780238175,0.187372221,0.386212185,2.456509658,-0.3,0.5,-0.328887091,0.226509039,0.238732393,43.3722226,0.021380562,0.004664383,0.510349107,47.80373799,0.601487947,5.41950034,0.000781666,4.701626048,0.005701355,0.526883468,1.051904399
-2.434647416,1.549066755,-2.175148697,0.193974631,76.57279081,0.031219593,0.006810866,0.586819588,83.56648314,0.559616229,10.20831716,0.001018023,5.69701991,0.07487626,0.523052581,1.352136053,-1.651250371,3.296638437,-1.098716691,0.127839331,0.252612666,70.38906583,0.038907547,0.00848807,0.507628537,30.07308559,1.088540502,9.278266233,0.001226446,13.35035999,0.151271959,0.94973074,0.096694755
-1.873477852,4.035877222,-0.860816213,0.174982159,45.73727283,0.03712251,0.008098647,0.59593911,75.27063921,1.75004855,5.743471154,1e-04,1.75004855,0.11674149,0.121553652,2.765295887,-2.076922021,5.648943781,-1.964354099,0.634434553,0.046629641,38.98804139,0.025864584,0.005642618,0.5864564,57.30543809,1.708916066,4.826266378,0.00086071,14.70880997,0.0513894,0.207445554,2.869335951
-0.864922836,1.852365888,-1.17491188,0.270431766,36.20829308,0.028403233,0.006196449,0.599787165,66.91360385,0.1,4.455129745,0.000278817,0.278817157,0.084478263,0.081483907,2.418271879,-2.552263625,0.5,-1.902061074,0.065548577,0.085750889,41.09371841,0.026392603,0.00575781,0.487601717,23.27454558,1.030665403,5.109995153,1e-04,1.030665403,0.110111157,0.664496572,1.904941182
-2.550075363,0.5,-2.636686347,0.038874966,94.1939634,0.045903419,0.01001429,0.557994292,62.66089972,0.154342897,12.94900714,0.000440619,0.680064073,0.142004543,0.34344036,2.378836885,-2.168013946,1.300137696,-1.267391428,0.295538173,0.081580192,82.14175907,0.03422029,0.007465499,0.498466294,63.95885894,1.255552383,11.06018684,0.001242703,15.60278779,0.019791473,0.555200556,2.175709667
-2.549887081,0.5,-1.179479041,0.20423976,54.11164887,0.022439383,0.004895376,0.627111755,83.56915063,0.362651512,6.912400064,0.000185886,0.674118174,0.060076467,0.395455932,2.862844537,-4.332939798,4.97133618,-2.363365398,0.274917437,0.220248492,45.24391791,0.038599747,0.008420921,0.52713144,51.0765807,2.247619676,5.675663636,0.000363523,8.170613151,0.113432011,0.738461369,1.54682543
-0.337132312,1.329169754,-2.008711556,0.100172175,26.59710348,0.028368516,0.006188876,0.560979562,28.55055078,1.41418831,3.202555625,7.14587238166285e-06,0.101056092,0.15636047,0.744980177,2.202652046,-0.3,2.151320754,-2.093022503,0.479095105,0.246715712,44.21945055,0.034654034,0.007560124,0.552927144,66.41496717,1.25963401,5.535240026,1e-04,1.25963401,0.134892628,0.315786242,1.097042934
